Report Number,Occur Date,Crimes,Latitude,Longitude,Month,Year,Zipcode,Median Listing Price
192790368,10/6/2019,LARCENY-FROM VEHICLE,33.72795,-84.42308,10,2019,30310,186579.06
192801138,10/7/2019,AGG ASSAULT,33.72518,-84.40462,10,2019,30310,186579.06
192801123,10/6/2019,BURGLARY-RESIDENCE,33.732040000000005,-84.40836,10,2019,30310,186579.06
192801402,10/6/2019,BURGLARY-RESIDENCE,33.72991,-84.42657,10,2019,30310,186579.06
192800936,10/7/2019,BURGLARY-RESIDENCE,33.72249,-84.42778,10,2019,30310,186579.06
192802172,10/7/2019,LARCENY-NON VEHICLE,33.71682,-84.4311,10,2019,30310,186579.06
192800353,10/6/2019,LARCENY-FROM VEHICLE,33.7408,-84.43865,10,2019,30310,186579.06
192801184,10/6/2019,LARCENY-FROM VEHICLE,33.72138,-84.42733,10,2019,30310,186579.06
192800689,10/4/2019,LARCENY-NON VEHICLE,33.73573,-84.4439,10,2019,30310,186579.06
192800833,10/6/2019,LARCENY-NON VEHICLE,33.74057,-84.4168,10,2019,30310,186579.06
192811928,10/8/2019,ROBBERY-PEDESTRIAN,33.73636,-84.4368,10,2019,30310,186579.06
192810692,10/7/2019,LARCENY-FROM VEHICLE,33.720279999999995,-84.42282,10,2019,30310,186579.06
192811395,10/8/2019,AUTO THEFT,33.73305,-84.43196999999998,10,2019,30310,186579.06
192811700,10/8/2019,ROBBERY-PEDESTRIAN,33.72981,-84.40894,10,2019,30310,186579.06
192811197,10/7/2019,BURGLARY-NONRES,33.720279999999995,-84.42282,10,2019,30310,186579.06
192810872,10/6/2019,BURGLARY-RESIDENCE,33.722840000000005,-84.44282,10,2019,30310,186579.06
192811002,10/7/2019,BURGLARY-RESIDENCE,33.71076,-84.4438,10,2019,30310,186579.06
192811103,10/8/2019,AGG ASSAULT,33.737790000000004,-84.42572,10,2019,30310,186579.06
192820712,10/9/2019,BURGLARY-RESIDENCE,33.731320000000004,-84.40483,10,2019,30310,186579.06
192821738,10/9/2019,BURGLARY-RESIDENCE,33.71,-84.44863000000002,10,2019,30310,186579.06
192820337,10/8/2019,LARCENY-FROM VEHICLE,33.720279999999995,-84.42282,10,2019,30310,186579.06
192822106,10/9/2019,LARCENY-NON VEHICLE,33.73812,-84.43276,10,2019,30310,186579.06
192832382,10/10/2019,BURGLARY-RESIDENCE,33.731320000000004,-84.40483,10,2019,30310,186579.06
192832178,10/10/2019,AGG ASSAULT,33.728359999999995,-84.40635999999998,10,2019,30310,186579.06
192831500,10/10/2019,AGG ASSAULT,33.71758,-84.44351999999998,10,2019,30310,186579.06
192831997,10/10/2019,AGG ASSAULT,33.72359,-84.43458000000003,10,2019,30310,186579.06
192840233,10/11/2019,ROBBERY-PEDESTRIAN,33.73818,-84.43483,10,2019,30310,186579.06
192840899,10/4/2019,LARCENY-NON VEHICLE,33.72268,-84.43629,10,2019,30310,186579.06
192850598,10/12/2019,LARCENY-NON VEHICLE,33.7394,-84.43203000000003,10,2019,30310,186579.06
192850317,10/12/2019,LARCENY-FROM VEHICLE,33.72605,-84.44581,10,2019,30310,186579.06
192851724,10/12/2019,AUTO THEFT,33.74443,-84.42732,10,2019,30310,186579.06
192850066,10/12/2019,BURGLARY-RESIDENCE,33.720279999999995,-84.42282,10,2019,30310,186579.06
192851406,10/4/2019,BURGLARY-RESIDENCE,33.72756,-84.42491,10,2019,30310,186579.06
192852428,10/12/2019,LARCENY-FROM VEHICLE,33.72146,-84.41299000000002,10,2019,30310,186579.06
192861386,10/13/2019,AGG ASSAULT,33.740970000000004,-84.41809,10,2019,30310,186579.06
192861159,10/9/2019,BURGLARY-RESIDENCE,33.72772,-84.43241,10,2019,30310,186579.06
192860491,10/13/2019,AUTO THEFT,33.7434,-84.43204,10,2019,30310,186579.06
192861684,10/5/2019,LARCENY-NON VEHICLE,33.724709999999995,-84.4264,10,2019,30310,186579.06
192861157,10/13/2019,LARCENY-FROM VEHICLE,33.72861,-84.41339,10,2019,30310,186579.06
192861575,10/13/2019,LARCENY-NON VEHICLE,33.72152,-84.40796,10,2019,30310,186579.06
192870131,10/13/2019,LARCENY-FROM VEHICLE,33.72459,-84.41524,10,2019,30310,186579.06
192870808,10/14/2019,LARCENY-FROM VEHICLE,33.73823,-84.42233,10,2019,30310,186579.06
192870919,10/13/2019,LARCENY-FROM VEHICLE,33.72618,-84.42027,10,2019,30310,186579.06
192871451,10/14/2019,LARCENY-FROM VEHICLE,33.7409,-84.42912,10,2019,30310,186579.06
192870094,10/14/2019,BURGLARY-RESIDENCE,33.712309999999995,-84.41529,10,2019,30310,186579.06
192871351,10/12/2019,BURGLARY-RESIDENCE,33.72227,-84.43924,10,2019,30310,186579.06
192890031,10/16/2019,LARCENY-NON VEHICLE,33.740970000000004,-84.41809,10,2019,30310,186579.06
192890962,10/16/2019,ROBBERY-PEDESTRIAN,33.73533,-84.43413000000002,10,2019,30310,186579.06
192890517,10/16/2019,LARCENY-NON VEHICLE,33.72517,-84.42947,10,2019,30310,186579.06
192891010,10/15/2019,AUTO THEFT,33.72973,-84.43968000000002,10,2019,30310,186579.06
192891191,10/16/2019,BURGLARY-RESIDENCE,33.73004,-84.40423,10,2019,30310,186579.06
192892239,10/16/2019,AGG ASSAULT,33.72085,-84.44466,10,2019,30310,186579.06
192901055,10/17/2019,LARCENY-FROM VEHICLE,33.72149,-84.42246,10,2019,30310,186579.06
192901878,10/14/2019,BURGLARY-NONRES,33.71359,-84.41838,10,2019,30310,186579.06
192901036,10/15/2019,AUTO THEFT,33.71757,-84.40913,10,2019,30310,186579.06
192902461,10/17/2019,LARCENY-FROM VEHICLE,33.74053,-84.41671,10,2019,30310,186579.06
192911956,10/18/2019,LARCENY-NON VEHICLE,33.71803,-84.41768,10,2019,30310,186579.06
192911999,10/18/2019,LARCENY-NON VEHICLE,33.73696,-84.41638,10,2019,30310,186579.06
192910491,10/17/2019,LARCENY-FROM VEHICLE,33.714859999999994,-84.41064,10,2019,30310,186579.06
192910591,10/17/2019,LARCENY-FROM VEHICLE,33.71548,-84.41263000000002,10,2019,30310,186579.06
192911333,10/18/2019,LARCENY-NON VEHICLE,33.72735,-84.41272,10,2019,30310,186579.06
192912462,10/18/2019,LARCENY-NON VEHICLE,33.7323,-84.4337,10,2019,30310,186579.06
192912496,10/18/2019,BURGLARY-RESIDENCE,33.744409999999995,-84.41989000000002,10,2019,30310,186579.06
192920885,10/19/2019,LARCENY-FROM VEHICLE,33.73646,-84.44308000000002,10,2019,30310,186579.06
192930862,10/19/2019,AUTO THEFT,33.737590000000004,-84.4476,10,2019,30310,186579.06
192940245,10/21/2019,BURGLARY-NONRES,33.7329,-84.43763,10,2019,30310,186579.06
192941046,10/5/2019,LARCENY-FROM VEHICLE,33.73395,-84.42363,10,2019,30310,186579.06
192941140,10/20/2019,LARCENY-FROM VEHICLE,33.715709999999994,-84.44870999999998,10,2019,30310,186579.06
192942238,10/21/2019,LARCENY-NON VEHICLE,33.72152,-84.40796,10,2019,30310,186579.06
192951514,10/21/2019,AUTO THEFT,33.72374,-84.41450999999998,10,2019,30310,186579.06
192951913,10/22/2019,AGG ASSAULT,33.742059999999995,-84.42818,10,2019,30310,186579.06
192952143,10/22/2019,AGG ASSAULT,33.7143,-84.43552,10,2019,30310,186579.06
192950062,10/21/2019,LARCENY-FROM VEHICLE,33.72459,-84.42107,10,2019,30310,186579.06
192960162,10/23/2019,BURGLARY-RESIDENCE,33.73287,-84.40777,10,2019,30310,186579.06
192960554,10/21/2019,BURGLARY-RESIDENCE,33.72949000000001,-84.42586999999997,10,2019,30310,186579.06
192962436,10/23/2019,LARCENY-FROM VEHICLE,33.74003,-84.43796999999998,10,2019,30310,186579.06
192961428,10/23/2019,LARCENY-NON VEHICLE,33.71889,-84.42615,10,2019,30310,186579.06
192970462,10/23/2019,LARCENY-FROM VEHICLE,33.73318,-84.41258,10,2019,30310,186579.06
192971276,10/24/2019,LARCENY-FROM VEHICLE,33.721740000000004,-84.40839,10,2019,30310,186579.06
192970889,10/23/2019,BURGLARY-RESIDENCE,33.71927,-84.44183000000002,10,2019,30310,186579.06
192971723,10/19/2019,BURGLARY-RESIDENCE,33.72547,-84.42761999999998,10,2019,30310,186579.06
192990957,10/26/2019,LARCENY-NON VEHICLE,33.71803,-84.41768,10,2019,30310,186579.06
192991914,10/26/2019,LARCENY-NON VEHICLE,33.72157,-84.40796,10,2019,30310,186579.06
192991934,10/26/2019,LARCENY-FROM VEHICLE,33.74066,-84.41651,10,2019,30310,186579.06
192990465,10/26/2019,BURGLARY-RESIDENCE,33.71885,-84.4374,10,2019,30310,186579.06
193001244,10/27/2019,AGG ASSAULT,33.736999999999995,-84.43593,10,2019,30310,186579.06
193000156,10/26/2019,AUTO THEFT,33.74053,-84.41671,10,2019,30310,186579.06
193000045,10/26/2019,LARCENY-FROM VEHICLE,33.72333,-84.41447,10,2019,30310,186579.06
193011052,10/27/2019,LARCENY-NON VEHICLE,33.71714,-84.40819,10,2019,30310,186579.06
193011351,10/25/2019,LARCENY-NON VEHICLE,33.72285,-84.40176,10,2019,30310,186579.06
193010354,10/28/2019,AUTO THEFT,33.72459,-84.42107,10,2019,30310,186579.06
193011058,10/28/2019,BURGLARY-RESIDENCE,33.71475,-84.41384000000002,10,2019,30310,186579.06
193022200,10/29/2019,AGG ASSAULT,33.71502,-84.44065,10,2019,30310,186579.06
193020111,10/28/2019,AUTO THEFT,33.73645,-84.42087,10,2019,30310,186579.06
193020499,10/28/2019,AUTO THEFT,33.71352,-84.42589,10,2019,30310,186579.06
193020582,10/28/2019,LARCENY-FROM VEHICLE,33.73984,-84.42026,10,2019,30310,186579.06
193021120,10/28/2019,LARCENY-NON VEHICLE,33.73997,-84.44073,10,2019,30310,186579.06
193022214,10/29/2019,LARCENY-NON VEHICLE,33.73207,-84.40541,10,2019,30310,186579.06
193030940,10/30/2019,LARCENY-NON VEHICLE,33.737829999999995,-84.43553,10,2019,30310,186579.06
193031196,10/30/2019,AGG ASSAULT,33.736470000000004,-84.4408,10,2019,30310,186579.06
193040397,10/30/2019,BURGLARY-RESIDENCE,33.71358,-84.42560999999998,10,2019,30310,186579.06
193040626,10/31/2019,LARCENY-FROM VEHICLE,33.739470000000004,-84.43988,10,2019,30310,186579.06
193041045,10/31/2019,AUTO THEFT,33.71306,-84.42387,10,2019,30310,186579.06
193051223,10/25/2019,LARCENY-FROM VEHICLE,33.7401,-84.41108,10,2019,30310,186579.06
193080525,10/1/2019,LARCENY-NON VEHICLE,33.73393,-84.42856,10,2019,30310,186579.06
193100819,10/17/2019,LARCENY-NON VEHICLE,33.72714000000001,-84.42926999999997,10,2019,30310,186579.06
193100823,10/7/2019,LARCENY-NON VEHICLE,33.73148,-84.40482,10,2019,30310,186579.06
193121774,10/23/2019,BURGLARY-RESIDENCE,33.7331,-84.43605,10,2019,30310,186579.06
193051899,11/1/2019,LARCENY-NON VEHICLE,33.71646,-84.40817,11,2019,30310,186579.06
193052616,11/1/2019,HOMICIDE,33.740970000000004,-84.41809,11,2019,30310,186579.06
193051888,11/1/2019,LARCENY-FROM VEHICLE,33.7398,-84.41751,11,2019,30310,186579.06
193051205,11/1/2019,AGG ASSAULT,33.72044,-84.44977,11,2019,30310,186579.06
193060329,11/2/2019,AGG ASSAULT,33.71566,-84.44156,11,2019,30310,186579.06
193060616,11/2/2019,AGG ASSAULT,33.7298,-84.40612,11,2019,30310,186579.06
193061603,11/1/2019,LARCENY-FROM VEHICLE,33.7257,-84.41086999999997,11,2019,30310,186579.06
193061870,11/2/2019,AUTO THEFT,33.737829999999995,-84.43553,11,2019,30310,186579.06
193062076,11/2/2019,ROBBERY-PEDESTRIAN,33.72002,-84.43999000000002,11,2019,30310,186579.06
193061436,11/1/2019,LARCENY-NON VEHICLE,33.73601,-84.4316,11,2019,30310,186579.06
193061837,11/2/2019,LARCENY-NON VEHICLE,33.73794,-84.41735,11,2019,30310,186579.06
193061925,11/2/2019,LARCENY-NON VEHICLE,33.73794,-84.41735,11,2019,30310,186579.06
193070776,11/1/2019,LARCENY-FROM VEHICLE,33.72565,-84.42809,11,2019,30310,186579.06
193071540,11/3/2019,LARCENY-FROM VEHICLE,33.73011,-84.42255,11,2019,30310,186579.06
193071556,11/1/2019,BURGLARY-RESIDENCE,33.72264000000001,-84.40177,11,2019,30310,186579.06
193071111,11/2/2019,BURGLARY-RESIDENCE,33.74476,-84.41893,11,2019,30310,186579.06
193071028,11/3/2019,AGG ASSAULT,33.73812,-84.43276,11,2019,30310,186579.06
193071055,11/1/2019,AGG ASSAULT,33.73274,-84.43973000000003,11,2019,30310,186579.06
193081208,11/4/2019,AGG ASSAULT,33.74193,-84.41753,11,2019,30310,186579.06
193080073,11/4/2019,BURGLARY-RESIDENCE,33.71931,-84.44349,11,2019,30310,186579.06
193081626,11/4/2019,AUTO THEFT,33.74042,-84.41435,11,2019,30310,186579.06
193081933,11/4/2019,LARCENY-NON VEHICLE,33.72365,-84.40887,11,2019,30310,186579.06
193080303,11/4/2019,LARCENY-NON VEHICLE,33.709790000000005,-84.44865,11,2019,30310,186579.06
193090469,11/4/2019,LARCENY-FROM VEHICLE,33.7389,-84.41915,11,2019,30310,186579.06
193090908,11/4/2019,AUTO THEFT,33.742290000000004,-84.43705,11,2019,30310,186579.06
193092657,11/5/2019,BURGLARY-RESIDENCE,33.71,-84.44863000000002,11,2019,30310,186579.06
193100604,11/6/2019,AUTO THEFT,33.74334,-84.42681,11,2019,30310,186579.06
193102476,11/6/2019,LARCENY-FROM VEHICLE,33.72132,-84.41313000000002,11,2019,30310,186579.06
193100613,11/6/2019,LARCENY-FROM VEHICLE,33.732890000000005,-84.40586,11,2019,30310,186579.06
193111129,11/7/2019,LARCENY-NON VEHICLE,33.74053,-84.41671,11,2019,30310,186579.06
193110594,11/5/2019,LARCENY-NON VEHICLE,33.70643,-84.42374000000002,11,2019,30310,186579.06
193110729,11/7/2019,BURGLARY-RESIDENCE,33.735890000000005,-84.42197,11,2019,30310,186579.06
193110306,11/7/2019,LARCENY-FROM VEHICLE,33.721740000000004,-84.40839,11,2019,30310,186579.06
193121433,11/8/2019,LARCENY-FROM VEHICLE,33.73846,-84.42716,11,2019,30310,186579.06
193120434,11/8/2019,BURGLARY-RESIDENCE,33.71719,-84.43178,11,2019,30310,186579.06
193120167,11/7/2019,AUTO THEFT,33.71111,-84.42028,11,2019,30310,186579.06
193120728,11/7/2019,LARCENY-FROM VEHICLE,33.73359,-84.43489,11,2019,30310,186579.06
193121481,11/8/2019,LARCENY-FROM VEHICLE,33.724709999999995,-84.40252,11,2019,30310,186579.06
193121794,11/5/2019,LARCENY-NON VEHICLE,33.73287,-84.40777,11,2019,30310,186579.06
193121800,11/8/2019,ROBBERY-PEDESTRIAN,33.7398,-84.41751,11,2019,30310,186579.06
193120991,11/8/2019,LARCENY-NON VEHICLE,33.73794,-84.41735,11,2019,30310,186579.06
193131383,11/9/2019,LARCENY-NON VEHICLE,33.742740000000005,-84.43791999999998,11,2019,30310,186579.06
193130600,11/9/2019,AUTO THEFT,33.71702,-84.41163,11,2019,30310,186579.06
193141162,11/3/2019,LARCENY-NON VEHICLE,33.712140000000005,-84.4196,11,2019,30310,186579.06
193141908,11/10/2019,LARCENY-NON VEHICLE,33.709070000000004,-84.44364,11,2019,30310,186579.06
193151016,11/7/2019,LARCENY-NON VEHICLE,33.723620000000004,-84.41577,11,2019,30310,186579.06
193151921,11/11/2019,AUTO THEFT,33.72991,-84.41606999999998,11,2019,30310,186579.06
193150805,11/7/2019,BURGLARY-RESIDENCE,33.72759,-84.4046,11,2019,30310,186579.06
193151241,11/11/2019,AGG ASSAULT,33.7104,-84.41849,11,2019,30310,186579.06
193161949,11/12/2019,AGG ASSAULT,33.735890000000005,-84.43763,11,2019,30310,186579.06
193162472,11/12/2019,ROBBERY-PEDESTRIAN,33.72802,-84.42482,11,2019,30310,186579.06
193170752,11/12/2019,LARCENY-NON VEHICLE,33.71107,-84.44411,11,2019,30310,186579.06
193170395,11/13/2019,LARCENY-FROM VEHICLE,33.7221,-84.42926999999997,11,2019,30310,186579.06
193170042,11/13/2019,BURGLARY-RESIDENCE,33.724090000000004,-84.40185,11,2019,30310,186579.06
193182301,11/14/2019,LARCENY-FROM VEHICLE,33.719570000000004,-84.41786,11,2019,30310,186579.06
193181594,11/12/2019,AUTO THEFT,33.743140000000004,-84.41784,11,2019,30310,186579.06
193182161,11/14/2019,AUTO THEFT,33.740359999999995,-84.43299999999998,11,2019,30310,186579.06
193180493,11/13/2019,LARCENY-FROM VEHICLE,33.73188,-84.42645999999998,11,2019,30310,186579.06
193182321,11/14/2019,ROBBERY-PEDESTRIAN,33.73553,-84.42211,11,2019,30310,186579.06
193180260,11/14/2019,LARCENY-NON VEHICLE,33.740970000000004,-84.41809,11,2019,30310,186579.06
193190276,11/15/2019,ROBBERY-PEDESTRIAN,33.72991,-84.41606999999998,11,2019,30310,186579.06
193191967,11/14/2019,AUTO THEFT,33.72928,-84.41029,11,2019,30310,186579.06
193190565,11/14/2019,LARCENY-FROM VEHICLE,33.7209,-84.42978000000002,11,2019,30310,186579.06
193190768,11/15/2019,LARCENY-FROM VEHICLE,33.73513,-84.43244,11,2019,30310,186579.06
193190452,11/14/2019,AUTO THEFT,33.74278,-84.44001,11,2019,30310,186579.06
193190631,11/15/2019,AUTO THEFT,33.740520000000004,-84.42615,11,2019,30310,186579.06
193190710,11/14/2019,AUTO THEFT,33.73117,-84.44436,11,2019,30310,186579.06
193190049,11/15/2019,LARCENY-FROM VEHICLE,33.72228,-84.41056999999998,11,2019,30310,186579.06
193201808,11/16/2019,BURGLARY-RESIDENCE,33.71945,-84.44984000000002,11,2019,30310,186579.06
193200773,11/16/2019,ROBBERY-COMMERCIAL,33.71334,-84.4387,11,2019,30310,186579.06
193202240,11/16/2019,LARCENY-NON VEHICLE,33.72157,-84.40796,11,2019,30310,186579.06
193211219,11/17/2019,LARCENY-NON VEHICLE,33.73812,-84.43276,11,2019,30310,186579.06
193211813,11/17/2019,LARCENY-NON VEHICLE,33.71649,-84.41162,11,2019,30310,186579.06
193211226,11/14/2019,AUTO THEFT,33.7338,-84.41896,11,2019,30310,186579.06
193211920,11/17/2019,BURGLARY-RESIDENCE,33.73384,-84.43826,11,2019,30310,186579.06
193210145,11/16/2019,LARCENY-FROM VEHICLE,33.72232,-84.40135,11,2019,30310,186579.06
193210413,11/17/2019,LARCENY-NON VEHICLE,33.72459,-84.42107,11,2019,30310,186579.06
193210770,11/17/2019,AGG ASSAULT,33.70939,-84.44964,11,2019,30310,186579.06
193220271,11/17/2019,BURGLARY-RESIDENCE,33.72611,-84.40465,11,2019,30310,186579.06
193220445,11/18/2019,BURGLARY-NONRES,33.71803,-84.40774,11,2019,30310,186579.06
193221985,11/11/2019,BURGLARY-NONRES,33.71856,-84.43625,11,2019,30310,186579.06
193221314,11/18/2019,LARCENY-FROM VEHICLE,33.74057,-84.41685,11,2019,30310,186579.06
193221870,11/18/2019,LARCENY-FROM VEHICLE,33.71953,-84.41619,11,2019,30310,186579.06
193230482,11/18/2019,LARCENY-FROM VEHICLE,33.73663,-84.43338,11,2019,30310,186579.06
193230877,11/19/2019,BURGLARY-RESIDENCE,33.70605,-84.41847,11,2019,30310,186579.06
193231941,11/19/2019,BURGLARY-RESIDENCE,33.72983,-84.42754000000002,11,2019,30310,186579.06
193241849,11/17/2019,LARCENY-FROM VEHICLE,33.72383,-84.42591999999998,11,2019,30310,186579.06
193242160,11/20/2019,ROBBERY-COMMERCIAL,33.72061,-84.42456,11,2019,30310,186579.06
193251709,11/21/2019,LARCENY-FROM VEHICLE,33.73345,-84.40914000000002,11,2019,30310,186579.06
193250162,11/21/2019,AUTO THEFT,33.7252,-84.44931,11,2019,30310,186579.06
193251887,11/21/2019,AGG ASSAULT,33.72188,-84.43751,11,2019,30310,186579.06
193250991,11/21/2019,AGG ASSAULT,33.71772,-84.4462,11,2019,30310,186579.06
193262443,11/21/2019,BURGLARY-RESIDENCE,33.71496,-84.40754,11,2019,30310,186579.06
193261722,11/22/2019,AUTO THEFT,33.72938,-84.42699,11,2019,30310,186579.06
193261331,11/21/2019,LARCENY-FROM VEHICLE,33.732440000000004,-84.41923,11,2019,30310,186579.06
193270906,11/20/2019,LARCENY-NON VEHICLE,33.73316,-84.43636,11,2019,30310,186579.06
193272345,11/23/2019,AGG ASSAULT,33.74095,-84.41722,11,2019,30310,186579.06
193270170,11/23/2019,AGG ASSAULT,33.72726,-84.42236,11,2019,30310,186579.06
193281046,11/24/2019,LARCENY-NON VEHICLE,33.72854,-84.40715,11,2019,30310,186579.06
193291579,11/25/2019,LARCENY-NON VEHICLE,33.714929999999995,-84.43443,11,2019,30310,186579.06
193290906,11/21/2019,LARCENY-NON VEHICLE,33.72252,-84.42811999999998,11,2019,30310,186579.06
193291232,11/15/2019,LARCENY-NON VEHICLE,33.71746,-84.4353,11,2019,30310,186579.06
193291418,11/25/2019,LARCENY-NON VEHICLE,33.74053,-84.41671,11,2019,30310,186579.06
193291161,11/25/2019,AUTO THEFT,33.72314,-84.40796999999998,11,2019,30310,186579.06
193291939,11/25/2019,AUTO THEFT,33.74387,-84.41915,11,2019,30310,186579.06
193290597,11/25/2019,LARCENY-FROM VEHICLE,33.72449,-84.42219,11,2019,30310,186579.06
193291287,11/25/2019,BURGLARY-RESIDENCE,33.72568,-84.42923,11,2019,30310,186579.06
193290943,11/25/2019,AGG ASSAULT,33.71914,-84.44655,11,2019,30310,186579.06
193302175,11/26/2019,AUTO THEFT,33.73264,-84.40965,11,2019,30310,186579.06
193301346,11/26/2019,LARCENY-NON VEHICLE,33.74075,-84.41668,11,2019,30310,186579.06
193311602,11/27/2019,ROBBERY-COMMERCIAL,33.71805,-84.40809,11,2019,30310,186579.06
193310095,11/27/2019,BURGLARY-RESIDENCE,33.71734,-84.43066,11,2019,30310,186579.06
193310198,11/27/2019,AGG ASSAULT,33.72802,-84.42482,11,2019,30310,186579.06
193321329,11/28/2019,BURGLARY-RESIDENCE,33.72505,-84.42600999999998,11,2019,30310,186579.06
193320957,11/28/2019,LARCENY-FROM VEHICLE,33.73031,-84.41346999999998,11,2019,30310,186579.06
193320729,11/27/2019,AUTO THEFT,33.72067,-84.41773,11,2019,30310,186579.06
193330086,11/29/2019,LARCENY-NON VEHICLE,33.73453,-84.43003,11,2019,30310,186579.06
193281437,11/24/2019,LARCENY-NON VEHICLE,33.73812,-84.43276,11,2019,30310,186579.06
193341466,11/30/2019,AGG ASSAULT,33.725590000000004,-84.42586,11,2019,30310,186579.06
193340844,11/30/2019,AGG ASSAULT,33.7424,-84.43576999999998,11,2019,30310,186579.06
193342015,11/30/2019,ROBBERY-COMMERCIAL,33.73794,-84.41735,11,2019,30310,186579.06
193351316,11/26/2019,LARCENY-NON VEHICLE,33.73724,-84.43417,11,2019,30310,186579.06
193351769,11/30/2019,LARCENY-NON VEHICLE,33.733059999999995,-84.4318,11,2019,30310,186579.06
193350603,11/30/2019,LARCENY-FROM VEHICLE,33.73298,-84.4273,11,2019,30310,186579.06
193350891,11/30/2019,BURGLARY-RESIDENCE,33.72299,-84.42886999999997,11,2019,30310,186579.06
193350570,11/30/2019,AGG ASSAULT,33.71865,-84.44237,11,2019,30310,186579.06
193361197,11/29/2019,BURGLARY-RESIDENCE,33.71646,-84.44351,11,2019,30310,186579.06
193361106,11/27/2019,BURGLARY-RESIDENCE,33.72478,-84.43673000000003,11,2019,30310,186579.06
193361340,11/20/2019,LARCENY-NON VEHICLE,33.71459,-84.41063,11,2019,30310,186579.06
193381867,11/4/2019,LARCENY-NON VEHICLE,33.72448,-84.42994,11,2019,30310,186579.06
193391511,11/16/2019,LARCENY-NON VEHICLE,33.71714,-84.43066,11,2019,30310,186579.06
193432033,11/17/2019,LARCENY-FROM VEHICLE,33.73812,-84.43276,11,2019,30310,186579.06
193491244,11/25/2019,LARCENY-NON VEHICLE,33.72351,-84.43172,11,2019,30310,186579.06
193351508,12/1/2019,LARCENY-NON VEHICLE,33.719559999999994,-84.42371,12,2019,30310,186579.06
193362172,12/2/2019,AGG ASSAULT,33.74118,-84.44621,12,2019,30310,186579.06
193360482,12/1/2019,LARCENY-FROM VEHICLE,33.72552,-84.40689,12,2019,30310,186579.06
193361214,12/2/2019,LARCENY-FROM VEHICLE,33.7216,-84.40926,12,2019,30310,186579.06
193361186,12/2/2019,ROBBERY-PEDESTRIAN,33.74053,-84.41671,12,2019,30310,186579.06
193360608,12/2/2019,AUTO THEFT,33.72895,-84.40419,12,2019,30310,186579.06
193361909,12/2/2019,AUTO THEFT,33.740190000000005,-84.43455,12,2019,30310,186579.06
193360788,12/2/2019,LARCENY-NON VEHICLE,33.73794,-84.41735,12,2019,30310,186579.06
193361819,12/2/2019,LARCENY-NON VEHICLE,33.73323,-84.43795,12,2019,30310,186579.06
193371554,12/3/2019,LARCENY-NON VEHICLE,33.738,-84.41691,12,2019,30310,186579.06
193370389,12/3/2019,AUTO THEFT,33.73657,-84.40824,12,2019,30310,186579.06
